,Brand,Model,Memory,Storage,Rating,Selling Price
2916,Infinix,Infinix Note 10,4.0,64.0,4.2,10999
2917,Infinix,Infinix Smart 4,2.0,32.0,4.4,8999
2918,Infinix,Infinix Smart 4,2.0,32.0,4.4,8999
2919,Infinix,Infinix Note 7,4.0,64.0,4.3,14999
2920,Infinix,Infinix Smart 4,2.0,32.0,4.4,8999
2921,Infinix,Infinix Hot 9,4.0,64.0,4.4,12999
2922,Infinix,Infinix Note 10,6.0,128.0,4.2,12499
2923,Infinix,Infinix Note 10,6.0,128.0,4.2,12499
2924,Infinix,Infinix Note 10,6.0,128.0,4.2,12499
2925,Infinix,Infinix Hot 9,4.0,64.0,4.4,12999
2926,Infinix,Infinix Hot 9,4.0,64.0,4.4,11999
2927,Infinix,Infinix Hot S3X,3.0,32.0,4.2,10999
2928,Infinix,Infinix Hot S3X,3.0,32.0,4.2,10999
2929,Infinix,Infinix Hot S3X,3.0,32.0,4.2,10999
2930,Infinix,Infinix Smart 3,2.0,32.0,4.2,7999
2931,Infinix,Infinix Note 4,3.0,32.0,4.2,8999
2932,Infinix,Infinix Hot 6,3.0,32.0,4.3,8999
2933,Infinix,Infinix Smart 2,3.0,32.0,4.1,7946
2934,Infinix,Infinix Smart 2,3.0,32.0,4.1,7946
2935,Infinix,Infinix Smart 2,3.0,32.0,4.1,7946
2936,Infinix,Infinix Hot S3,4.0,64.0,4.1,11999
2937,Infinix,Infinix S5 Lite,4.0,64.0,4.3,9999
2938,Infinix,Infinix Hot 6,3.0,32.0,4.3,8999
2939,Infinix,Infinix Hot 6,3.0,32.0,4.3,8999
2940,Infinix,Infinix Hot 8,4.0,64.0,4.5,9999
2941,Infinix,Infinix Hot 4,3.0,16.0,4.0,7499
2942,Infinix,Infinix Hot 4,3.0,16.0,4.0,7499
2943,Infinix,Infinix S5 Lite,4.0,64.0,4.3,9999
2944,Infinix,Infinix S5 Lite,4.0,64.0,4.3,9999
2945,Infinix,Infinix Note 5,4.0,64.0,4.2,12999
2946,Infinix,Infinix Hot S3,4.0,64.0,4.1,11999
2947,Infinix,Infinix Hot S3,3.0,32.0,4.2,9999
2948,Infinix,Infinix Hot 4,3.0,16.0,4.0,7499
2949,Infinix,Infinix S5,4.0,64.0,4.3,10999
2950,Infinix,Infinix Hot S3,3.0,32.0,4.2,9999
2951,Infinix,Infinix Hot S3,3.0,32.0,4.2,9999
2952,Infinix,Infinix Smart 2,2.0,16.0,4.1,6999
2953,Infinix,Infinix Note 5,4.0,64.0,3.9,16999
2954,Infinix,Infinix Smart 3,2.0,32.0,4.2,7999
2955,Infinix,Infinix Note 5,3.0,32.0,4.2,10399
2956,Infinix,Infinix Hot 9,4.0,64.0,4.4,12999
2957,Infinix,Infinix S5,4.0,64.0,4.3,10999
2958,Infinix,Infinix Hot S3,3.0,32.0,4.2,9999
2959,Infinix,Infinix Hot 7,4.0,64.0,4.2,9999
2960,Infinix,Infinix Smart 2,2.0,16.0,4.1,6949
2961,Infinix,Infinix Smart 2,2.0,16.0,4.1,6949
2962,Infinix,Infinix S4,3.0,32.0,4.2,9999
2963,Infinix,Infinix Zero 8i,8.0,128.0,4.2,18999
2964,Infinix,Infinix Zero 5,6.0,64.0,4.3,17999
2965,Infinix,Infinix Note 5,4.0,64.0,4.2,12999
2966,Infinix,Infinix S4,4.0,64.0,4.3,10999
2967,Infinix,Infinix S4,4.0,64.0,4.3,10999
2968,Infinix,Infinix Note 4,3.0,32.0,4.2,8999
2969,Infinix,Infinix Note 7,4.0,64.0,4.3,14999
2970,Infinix,Infinix Hot S3,4.0,64.0,4.1,11999
2971,Infinix,Infinix Zero 5,6.0,128.0,4.3,19999
2972,Infinix,Infinix Note 4,3.0,32.0,4.2,8999
2973,Infinix,Infinix S4,3.0,32.0,4.2,9999
2974,Infinix,Infinix Hot 7,6.0,64.0,4.2,10999
2975,Infinix,Infinix Hot 7,6.0,64.0,4.2,10999
2976,Infinix,Infinix Hot 7,6.0,64.0,4.2,10999
2977,Infinix,Infinix Hot 7,4.0,64.0,4.2,9999
2978,Infinix,Infinix Zero 5,6.0,64.0,4.3,17999
2979,Infinix,Infinix Zero 5,6.0,64.0,4.3,17999
2980,Infinix,Infinix S4,4.0,64.0,4.3,10999
2981,OPPO,OPPO Reno7 Pro,12.0,256.0,4.2,39999
2982,Xiaomi,Xiaomi 11i Hypercharge,8.0,128.0,4.3,28999
2983,POCO,POCO C31,3.0,32.0,4.4,7999
2984,POCO,POCO C31,3.0,32.0,4.4,7999
2985,POCO,POCO C31,4.0,64.0,4.4,8999
2986,POCO,POCO C31,4.0,64.0,4.4,8999
2987,vivo,vivo T1 5G,8.0,128.0,4.4,19990
2988,vivo,vivo T1 5G,6.0,128.0,4.4,16990
2989,vivo,vivo T1 5G,8.0,128.0,4.4,19990
2990,vivo,vivo T1 5G,4.0,128.0,4.4,15990
2991,vivo,vivo T1 5G,4.0,128.0,4.4,15990
2992,vivo,vivo T1 5G,6.0,128.0,4.4,16990
2993,vivo,vivo Y21A,4.0,64.0,4.1,14449
2994,OPPO,OPPO Reno7 5G,8.0,256.0,4.1,28999
2995,OPPO,OPPO Reno7 5G,8.0,256.0,4.1,28999
2996,OPPO,OPPO A16k,3.0,32.0,4.1,10490
2997,OPPO,OPPO A16k,3.0,32.0,4.1,10490
2998,OPPO,OPPO A16k,3.0,32.0,4.1,10490
2999,OPPO,OPPO A16,4.0,64.0,4.3,13490
3000,OPPO,OPPO A55,6.0,128.0,4.1,17790
3001,ASUS,ASUS ROG 5s,8.0,128.0,4.1,49999
3002,ASUS,ASUS ROG 5s,8.0,128.0,4.1,49999
3003,ASUS,ASUS ROG 5s,12.0,256.0,4.1,57999
3004,ASUS,ASUS ROG 5s,12.0,256.0,4.1,57999
3005,ASUS,ASUS ROG 5s,18.0,512.0,4.1,79999
3006,Apple,Apple iPhone 13,4.0,512.0,4.7,104900
3007,Apple,Apple iPhone 13,4.0,256.0,4.7,139900
3008,Apple,Apple iPhone 13,4.0,1.0,4.7,169900
3009,Apple,Apple iPhone 13,4.0,512.0,4.7,159900
3010,Apple,Apple iPhone 13,4.0,512.0,4.7,149900
3011,Apple,Apple iPhone 13,4.0,128.0,4.6,64900
3012,Apple,Apple iPhone 13,4.0,128.0,4.5,119900
3013,Apple,Apple iPhone 13,4.0,512.0,4.6,94900
3014,Apple,Apple iPhone 13,4.0,1.0,4.7,179900
3015,Apple,Apple iPhone 13,4.0,256.0,4.7,139900
3016,Apple,Apple iPhone 13,4.0,256.0,4.7,139900
3017,Apple,Apple iPhone 13,4.0,512.0,4.7,159900
3018,Apple,Apple iPhone 13,4.0,512.0,4.7,159900
3019,Apple,Apple iPhone 13,4.0,128.0,4.7,129900
3020,Apple,Apple iPhone 13,4.0,128.0,4.7,129900
3021,Apple,Apple iPhone 13,4.0,1.0,4.7,179900
3022,Apple,Apple iPhone 13,4.0,128.0,4.7,129900
3023,Apple,Apple iPhone 13,4.0,256.0,4.7,139900
3024,Apple,Apple iPhone 13,4.0,256.0,4.7,139900
3025,Apple,Apple iPhone 13,4.0,512.0,4.7,159900
3026,Apple,Apple iPhone 13,4.0,512.0,4.7,159900
3027,Apple,Apple iPhone 13,4.0,1.0,4.7,179900
3028,Apple,Apple iPhone 13,4.0,1.0,4.7,179900
3029,vivo,vivo Y75 5G,8.0,128.0,4.3,21990
3030,vivo,vivo Y75 5G,8.0,128.0,4.3,22490
3031,realme,realme 9 5G,6.0,128.0,4.8,17499
3032,realme,realme 9 5G,6.0,128.0,4.8,17499
3033,realme,realme 9 5G,4.0,64.0,4.5,14999
3034,realme,realme 9 5G,4.0,64.0,4.5,14999
3035,realme,realme 9 Pro,6.0,128.0,4.4,17999
3036,realme,realme 9 Pro,6.0,128.0,4.4,17999
3037,realme,realme 9 Pro,6.0,128.0,4.4,17999
3038,realme,realme 9 Pro,8.0,128.0,4.4,20999
3039,realme,realme 9 Pro+,6.0,128.0,4.4,24999
3040,realme,realme 9 Pro+,8.0,256.0,4.4,28999
3041,realme,realme 9 Pro+,6.0,128.0,4.4,24999
3042,realme,realme 9 Pro+,8.0,128.0,4.4,26999
3043,realme,realme 9 Pro,8.0,128.0,4.4,20999
3044,realme,realme 9 5G,8.0,128.0,4.5,22999
3045,realme,realme 9 5G,6.0,128.0,4.5,19999
3046,realme,realme 9 5G,6.0,128.0,4.5,19999
3047,realme,realme 9 5G,8.0,128.0,4.5,22999
3048,realme,realme 9 Pro+,8.0,256.0,4.4,28999
3049,realme,realme 9 Pro+,8.0,128.0,4.4,26999
3050,realme,realme C35,4.0,128.0,4.5,12999
3051,realme,realme C35,4.0,64.0,4.5,11999
3052,realme,realme C35,4.0,128.0,4.5,12999
3053,POCO,POCO M4 Pro,6.0,64.0,4.4,14999
3054,POCO,POCO M4 Pro,6.0,64.0,4.4,14999
3055,POCO,POCO M4 Pro,6.0,128.0,4.4,16499
3056,POCO,POCO M4 Pro,8.0,128.0,4.4,17999
3057,POCO,POCO M4 Pro,8.0,128.0,4.4,17999
3058,POCO,POCO M4 Pro,6.0,128.0,4.4,16499
3059,POCO,POCO M4 Pro,4.0,64.0,4.5,14999
3060,POCO,POCO M4 Pro,8.0,128.0,4.4,18999
3061,POCO,POCO M4 Pro,6.0,128.0,4.4,16999
3062,POCO,POCO M4 Pro,6.0,128.0,4.4,16999
3063,POCO,POCO M4 Pro,4.0,64.0,4.5,14999
3064,POCO,POCO M4 Pro,8.0,128.0,4.4,18999
3065,POCO,POCO M4 Pro,4.0,64.0,4.5,14999
3066,POCO,POCO M4 Pro,8.0,128.0,4.4,18999
3067,POCO,POCO M4 Pro,6.0,128.0,4.4,16999
3068,SAMSUNG,SAMSUNG Galaxy S21,8.0,128.0,4.3,54990
3069,SAMSUNG,SAMSUNG Galaxy F23,4.0,128.0,4.0,15999
3070,SAMSUNG,SAMSUNG Galaxy S21,8.0,128.0,4.3,59990
3071,SAMSUNG,SAMSUNG Galaxy F23,6.0,128.0,4.0,16999
3072,SAMSUNG,SAMSUNG Galaxy F23,6.0,128.0,4.0,16999
3073,SAMSUNG,SAMSUNG Galaxy F23,4.0,128.0,4.0,15999
3074,SAMSUNG,SAMSUNG Galaxy A03,2.0,32.0,4.0,7999
3075,SAMSUNG,SAMSUNG Galaxy A03,2.0,32.0,4.0,7999
3076,SAMSUNG,SAMSUNG Galaxy A32,8.0,128.0,4.4,22910
3077,SAMSUNG,SAMSUNG Galaxy A32,8.0,128.0,4.4,22930
3078,SAMSUNG,SAMSUNG M52 5G,8.0,128.0,4.3,27839
3079,SAMSUNG,SAMSUNG M52 5G,6.0,128.0,4.3,25990
3080,SAMSUNG,SAMSUNG M52 5G,6.0,128.0,4.3,25489
3081,SAMSUNG,SAMSUNG M52 5G,8.0,128.0,4.3,27239
3082,SAMSUNG,SAMSUNG M52 5G,8.0,128.0,4.2,22989
3083,SAMSUNG,SAMSUNG M52 5G,8.0,128.0,4.2,20350
